216.154720356681,1
189.694698465198,0
280.662109475879,1
202.492973951912,1
136.86152258622,0
98.7432780998613,1
189.694698465198,1
183.602170444192,1
98.7432780998613,1
95.5718864185083,1
89.5314035943511,1
209.212361390928,0
98.7432780998613,1
98.7432780998613,1
89.5314035943511,0
136.86152258622,1
95.5718864185083,1
108.90296117866,1
71.2416082011957,1
108.90296117866,1
49.7487881079739,1
68.9535026413721,0
73.605640680644,1
429.032072468845,1
429.032072468845,1
124.093553009371,1
262.923266859998,1
92.502352052307,1
429.032072468845,1
262.923266859998,1
78.5716480305004,0
66.7388854149129,1
216.154720356681,1
161.126984886086,0
150.943186897097,1
183.602170444192,1
216.154720356681,1
177.705319466283,1
230.738194124062,1
376.51321925601,1
150.943186897097,1
299.59775198364,1
27.6432829024501,0
33.6243512769656,0
202.492973951912,1
330.423325833802,1
51.3996176424266,1
389.007174708968,1
71.2416082011957,0
64.5953962569614,0
401.915720978071,1
124.093553009371,1
364.420538979987,1
230.738194124062,1
35.8929107790838,1
37.0839564194918,1
78.5716480305004,0
30.4874966955393,0
141.40304112784,0
150.943186897097,1
155.951981692527,0
128.211388038808,0
58.5692171042797,1
62.5207507085741,0
262.923266859998,1
230.738194124062,1
102.019907059388,1
202.492973951912,1
56.6881176362223,0
92.502352052307,0
238.394851503525,1
171.997860865227,1
183.602170444192,1
105.405265418474,0
195.989396741582,1
146.095262294085,1
171.997860865227,1
128.211388038808,0
60.5127376820205,1
83.8727007487659,0
60.5127376820205,1
51.3996176424266,0
177.705319466283,1
195.989396741582,1
66.7388854149129,0
246.305582130155,1
73.605640680644,1
105.405265418474,1
89.5314035943511,1
171.997860865227,1
116.250399508568,0
66.7388854149129,1
177.705319466283,1
209.212361390928,1
89.5314035943511,0
146.095262294085,1
116.250399508568,1
54.8674344650472,0
71.2416082011957,1
54.8674344650472,1
105.405265418474,1
246.305582130155,1
19.3036044306996,0
289.975407691686,1
171.997860865227,1
155.951981692527,1
116.250399508568,1
141.40304112784,1
183.602170444192,1
136.86152258622,1
136.86152258622,1
136.86152258622,1
136.86152258622,1
161.126984886086,1
58.5692171042797,0
89.5314035943511,1
105.405265418474,1
71.2416082011957,1
246.305582130155,1
51.3996176424266,0
83.8727007487659,0
51.3996176424266,0
83.8727007487659,1
108.90296117866,0
92.502352052307,1
105.405265418474,1
128.211388038808,1
141.40304112784,0
136.86152258622,1
35.8929107790838,0
26.7554485188938,0
98.7432780998613,1
116.250399508568,0
98.7432780998613,0
136.86152258622,1
136.86152258622,1
124.093553009371,1
92.502352052307,1
116.250399508568,1
189.694698465198,1
78.5716480305004,1
141.40304112784,1
71.2416082011957,1
772.11616797098,0
68.9535026413721,1
76.0481195863451,0
95.5718864185083,1
56.6881176362223,0
92.502352052307,1
78.5716480305004,0
238.394851503525,1
238.394851503525,1
202.492973951912,1
51.3996176424266,0
116.250399508568,1
202.492973951912,1
124.093553009371,1
183.602170444192,1
161.126984886086,1
189.694698465198,1
98.7432780998613,1
183.602170444192,1
216.154720356681,1
43.6589186837041,0
31.4991727964182,1
14.8668633090014,1
76.0481195863451,1
230.738194124062,1
189.694698465198,1
177.705319466283,1
128.211388038808,1
209.212361390928,0
189.694698465198,0
136.86152258622,1
183.602170444192,1
189.694698465198,1
319.810939785461,1
299.59775198364,1
86.6558747072926,1
71.2416082011957,0
81.1789155051946,1
76.0481195863451,0
124.093553009371,1
262.923266859998,1
33.6243512769656,0
112.516722066923,1
202.492973951912,1
124.093553009371,1
128.211388038808,1
364.420538979987,1
45.1076661838222,0
98.7432780998613,1
105.405265418474,1
171.997860865227,1
83.8727007487659,0
299.59775198364,1
161.126984886086,1
246.305582130155,1
195.989396741582,1
89.5314035943511,0
262.923266859998,0
136.86152258622,0
48.1509791654404,0
37.0839564194918,0
105.405265418474,0
81.1789155051946,0
33.6243512769656,0
98.7432780998613,1
136.86152258622,1
183.602170444192,1
102.019907059388,1
155.951981692527,1
116.250399508568,0
132.465866470891,1
76.0481195863451,1
71.2416082011957,1
102.019907059388,1
223.327449782806,1
31.4991727964182,0
128.211388038808,1
53.1052271676181,0
116.250399508568,1
146.095262294085,1
146.095262294085,1
40.8995198864956,1
49.7487881079739,0
289.975407691686,1
136.86152258622,1
